time_of_trip,lat,lon
9/1/2014 0:46,40.81112,-73.95059
9/1/2014 0:46,40.70364,-74.01057
9/1/2014 0:46,40.68331,-74.00441
9/1/2014 0:46,40.77697,-73.91154
9/1/2014 0:46,40.733,-74.00748
9/1/2014 0:46,40.60447,-73.96707
9/1/2014 0:47,40.75425,-73.97391
9/1/2014 0:47,40.72936,-73.98997
9/1/2014 0:47,40.82651,-73.94186
9/1/2014 0:47,40.71845,-73.94504
9/1/2014 0:47,40.67932,-73.9596
9/1/2014 0:47,40.67037,-73.79235
9/1/2014 0:48,40.75994,-73.92702
9/1/2014 0:48,40.756,-73.9712
9/1/2014 0:48,40.76744,-73.93705
9/1/2014 0:48,40.72929,-74.00115
9/1/2014 0:48,40.77515,-73.9823
9/1/2014 0:48,40.80288,-73.94896
9/1/2014 0:48,40.76478,-73.98614
9/1/2014 0:49,40.75204,-73.99861
9/1/2014 0:49,40.72656,-73.98475
9/1/2014 0:49,40.72924,-73.95381
9/1/2014 0:49,40.6455,-73.78026
9/1/2014 0:49,40.76102,-73.9964
9/1/2014 0:49,40.75477,-73.96902
9/1/2014 0:49,40.68557,-73.97923
9/1/2014 0:49,40.71517,-73.94456
9/1/2014 0:50,40.76858,-73.88717
9/1/2014 0:50,40.73148,-73.98569
9/1/2014 0:50,40.74088,-73.98393
9/1/2014 0:50,40.76001,-73.98426
9/1/2014 0:50,40.73252,-74.00336
9/1/2014 0:50,40.66449,-73.98364
9/1/2014 0:50,40.75113,-73.9401
9/1/2014 0:50,40.83096,-73.9282
9/1/2014 0:50,40.72316,-73.99521
9/1/2014 0:50,40.79741,-73.93865
9/1/2014 0:51,40.68691,-73.93585
9/1/2014 0:51,40.812,-73.94375
9/1/2014 0:51,40.70036,-73.92916
9/1/2014 0:51,40.77919,-73.97749
9/1/2014 0:51,40.72358,-73.99976
9/1/2014 0:51,40.60551,-73.96035
9/1/2014 0:51,40.72249,-73.98713
9/1/2014 0:51,40.68661,-73.92762
9/1/2014 0:51,40.66971,-73.98249
9/1/2014 0:51,40.89192,-73.89731
9/1/2014 0:51,40.79164,-73.94172
9/1/2014 0:52,40.74563,-73.9182
9/1/2014 0:52,40.72154,-73.98717
9/1/2014 0:52,40.73097,-74.00145
9/1/2014 0:52,40.70743,-73.94978
9/1/2014 0:52,40.77412,-73.97893
9/1/2014 0:52,40.73476,-74.00477
9/1/2014 0:52,40.76994,-73.96275
9/1/2014 0:52,40.69637,-73.98326
9/1/2014 0:53,40.63966,-73.94162
9/1/2014 0:53,40.7168,-73.98588
9/1/2014 0:53,40.71448,-73.99713
9/1/2014 0:53,40.73778,-74.00689
9/1/2014 0:54,40.7457,-73.99451
9/1/2014 0:54,40.73797,-74.00816
9/1/2014 0:54,40.75198,-73.97485
9/1/2014 0:54,40.76549,-73.95769
9/1/2014 0:54,40.78573,-73.97645
9/1/2014 0:55,40.74382,-73.99497
9/1/2014 0:55,40.68432,-73.9781
9/1/2014 0:55,40.67527,-73.9814
9/1/2014 0:55,40.74152,-74.00711
9/1/2014 0:55,40.79461,-73.97168
9/1/2014 0:55,40.72219,-73.99747
9/1/2014 0:55,40.7147,-73.99743
9/1/2014 0:55,40.68311,-73.97428
9/1/2014 0:55,40.63133,-73.90729
9/1/2014 0:55,40.71461,-74.00893
9/1/2014 0:55,40.85309,-73.93533
9/1/2014 0:56,40.69567,-73.92771
9/1/2014 0:56,40.70925,-74.00552
9/1/2014 0:56,40.75135,-73.97608
9/1/2014 0:56,40.73222,-73.98507
9/1/2014 0:56,40.73226,-73.98851
9/1/2014 0:56,40.67134,-73.95363
9/1/2014 0:57,40.73435,-73.97873
9/1/2014 0:57,40.7331,-73.97539
9/1/2014 0:57,40.67203,-74.01071
9/1/2014 0:57,40.75676,-73.9633
9/1/2014 0:58,40.77403,-73.87168
9/1/2014 0:58,40.75102,-73.99036
9/1/2014 0:58,40.74062,-73.97571
9/1/2014 0:58,40.73383,-73.95387
9/1/2014 0:58,40.73592,-74.00078
9/1/2014 0:58,40.74549,-73.99895
9/1/2014 0:58,40.73149,-73.98865
9/1/2014 0:58,40.73368,-73.87018
9/1/2014 0:59,40.74635,-73.97767
9/1/2014 0:59,40.83547,-73.92335
9/1/2014 0:59,40.71308,-73.94757
9/1/2014 0:59,40.68662,-73.9923
9/1/2014 0:59,40.73253,-73.9817
9/1/2014 0:59,40.7804,-73.94693
9/1/2014 0:59,40.71132,-73.94731
9/1/2014 1:00,40.72391,-73.98219
9/1/2014 1:00,40.73182,-73.98535
9/1/2014 1:00,40.7383,-74.00126
9/1/2014 1:00,40.70117,-73.92583
9/1/2014 1:00,40.71908,-73.95422
9/1/2014 1:00,40.71915,-73.99681
9/1/2014 1:00,40.72412,-73.98494
9/1/2014 1:00,40.64131,-73.97507
9/1/2014 1:01,40.72037,-73.98821
9/1/2014 1:01,40.71416,-73.96025
9/1/2014 1:01,40.74553,-73.97827
9/1/2014 1:01,40.71346,-73.91416
9/1/2014 1:01,40.73042,-74.00215
9/1/2014 1:01,40.76026,-73.96754
9/1/2014 1:01,40.60034,-73.99559
9/1/2014 1:02,40.82925,-73.94344
9/1/2014 1:02,40.74518,-73.99616
9/1/2014 1:02,40.75341,-73.97309
9/1/2014 1:02,40.78156,-73.9602
9/1/2014 1:02,40.69512,-73.94515
9/1/2014 1:02,40.73252,-73.98748
9/1/2014 1:02,40.72486,-73.98732
9/1/2014 1:02,40.72981,-73.9869
9/1/2014 1:03,40.75077,-74.00346
9/1/2014 1:03,40.77164,-73.9568
9/1/2014 1:03,40.7618,-73.99271
9/1/2014 1:03,40.71901,-73.98483
9/1/2014 1:03,40.68501,-73.97971
9/1/2014 1:03,40.76931,-73.78427
